Entity,Code,Year,Upper bound (%),Lower bound (%),Estimated prevalence (%)
Greece,GRC,1990,42.400002,38.799999,40.599998
Greece,GRC,1991,42.099998,38.799999,40.5
Greece,GRC,1992,41.799999,38.599998,40.200001
Greece,GRC,1993,41.599998,38.5,40.099998
Greece,GRC,1994,41.400002,38.299999,39.900002
Greece,GRC,1995,41,38,39.5
Greece,GRC,1996,40.700001,37.599998,39.200001
Greece,GRC,1997,40.5,37.299999,38.799999
Greece,GRC,1998,40.400002,37.099998,38.700001
Greece,GRC,1999,40.5,37.099998,38.799999
Greece,GRC,2000,40.700001,37.099998,38.900002
Greece,GRC,2001,40.900002,37.299999,39.099998
Greece,GRC,2002,41.200001,37.599998,39.400002
Greece,GRC,2003,41.299999,37.599998,39.5
Greece,GRC,2004,41.400002,37.700001,39.5
Greece,GRC,2005,41.400002,38,39.700001
Greece,GRC,2006,41.200001,37.700001,39.5
Greece,GRC,2007,41,37.299999,39.099998
Greece,GRC,2008,40.599998,36.799999,38.599998
Greece,GRC,2009,40.200001,36.099998,38.099998
Greece,GRC,2010,39.5,35,37.299999
Greece,GRC,2011,38.900002,34,36.400002
Greece,GRC,2012,38.299999,32.900002,35.5
Grenada,GRD,1980,9.5,6.6999998,8
Grenada,GRD,1981,9.6000004,6.8000002,8.1000004
Grenada,GRD,1982,9.6999998,6.8000002,8.1999998
Grenada,GRD,1983,9.8000002,6.9000001,8.1999998
Grenada,GRD,1984,10,7,8.3000002
Grenada,GRD,1985,10.1,7.0999999,8.3999996
Grenada,GRD,1986,10.2,7.1999998,8.6000004
Grenada,GRD,1987,10.2,7.3000002,8.6999998
Grenada,GRD,1988,10.4,7.5,8.8999996
Grenada,GRD,1989,10.6,7.5999999,9.1000004
Grenada,GRD,1990,10.8,7.9000001,9.1999998
Grenada,GRD,1991,10.9,8,9.3999996
Grenada,GRD,1992,11.1,8.1000004,9.5
Grenada,GRD,1993,11.2,8.1000004,9.5
Grenada,GRD,1994,11.3,8.1999998,9.6000004
Grenada,GRD,1995,11.3,8.1999998,9.6000004
Grenada,GRD,1996,11.3,8.3000002,9.6999998
Grenada,GRD,1997,11.1,8.1000004,9.5
Grenada,GRD,1998,10.8,7.9000001,9.3000002
Grenada,GRD,1999,10.7,7.8000002,9.1999998
Grenada,GRD,2000,10.7,7.8000002,9.1000004
Grenada,GRD,2001,10.7,7.6999998,9.1000004
Grenada,GRD,2002,10.7,7.5999999,9
Grenada,GRD,2003,10.8,7.5999999,9
Grenada,GRD,2004,10.7,7.5999999,9
Grenada,GRD,2005,10.7,7.6999998,9.1000004
Grenada,GRD,2006,10.8,7.6999998,9.1000004
Grenada,GRD,2007,10.9,7.6999998,9.1000004
Grenada,GRD,2008,10.9,7.6999998,9.1999998
Grenada,GRD,2009,11.1,7.8000002,9.3000002
Grenada,GRD,2010,11.1,7.8000002,9.3000002
Grenada,GRD,2011,11.1,7.8000002,9.3999996
Grenada,GRD,2012,11.1,7.9000001,9.3999996
Guatemala,GTM,1980,10.4,6.5,8.3000002
Guatemala,GTM,1981,10.5,6.5999999,8.3000002
Guatemala,GTM,1982,10.5,6.5999999,8.3000002
Guatemala,GTM,1983,10.5,6.5999999,8.3000002
Guatemala,GTM,1984,10.5,6.5,8.3000002
Guatemala,GTM,1985,10.6,6.5999999,8.3000002
Guatemala,GTM,1986,10.6,6.5999999,8.3999996
Guatemala,GTM,1987,10.7,6.5999999,8.3999996
Guatemala,GTM,1988,10.8,6.6999998,8.3999996
Guatemala,GTM,1989,10.7,6.6999998,8.3999996
Guatemala,GTM,1990,10.9,6.8000002,8.5
Guatemala,GTM,1991,10.8,6.9000001,8.5
Guatemala,GTM,1992,10.7,6.8000002,8.5
Guatemala,GTM,1993,10.7,6.8000002,8.5
Guatemala,GTM,1994,10.6,6.9000001,8.5
Guatemala,GTM,1995,10.6,6.9000001,8.5
Guatemala,GTM,1996,10.6,7,8.6000004
Guatemala,GTM,1997,10.4,7,8.3999996
Guatemala,GTM,1998,10.1,7.0999999,8.3000002
Guatemala,GTM,1999,9.6999998,7,8.1999998
Guatemala,GTM,2000,9.3999996,7,8.1000004
Guatemala,GTM,2001,9.1000004,7,7.9000001
Guatemala,GTM,2002,8.6999998,6.9000001,7.6999998
Guatemala,GTM,2003,8,6.4000001,7.0999999
Guatemala,GTM,2004,7.8000002,6.0999999,6.9000001
Guatemala,GTM,2005,7.5999999,5.9000001,6.6999998
Guatemala,GTM,2006,7.5,5.6999998,6.5
Guatemala,GTM,2007,7.5,5.5999999,6.4000001
Guatemala,GTM,2008,7.4000001,5.4000001,6.3000002
Guatemala,GTM,2009,7.5,5.3000002,6.3000002
Guatemala,GTM,2010,7.5,5.1999998,6.3000002
Guatemala,GTM,2011,7.5,5.1999998,6.3000002
Guatemala,GTM,2012,7.5999999,5.1999998,6.3000002
Guinea,GIN,1980,8.3000002,5.5,6.8000002
Guinea,GIN,1981,8.3000002,5.5,6.8000002
Guinea,GIN,1982,8.3000002,5.5,6.8000002
Guinea,GIN,1983,8.3000002,5.5,6.8000002
Guinea,GIN,1984,8.3000002,5.5,6.8000002
Guinea,GIN,1985,8.3000002,5.5,6.8000002
Guinea,GIN,1986,8.1999998,5.5,6.8000002
Guinea,GIN,1987,8.1999998,5.5999999,6.8000002
Guinea,GIN,1988,8.1999998,5.5999999,6.6999998
Guinea,GIN,1989,8.1999998,5.5,6.6999998
Guinea,GIN,1990,8.1999998,5.5,6.6999998
Guinea,GIN,1991,8.1999998,5.4000001,6.6999998
Guinea,GIN,1992,8.1000004,5.4000001,6.5999999
Guinea,GIN,1993,8.1000004,5.4000001,6.5999999
Guinea,GIN,1994,8.1000004,5.3000002,6.5999999
Guinea,GIN,1995,8.1000004,5.3000002,6.5999999
Guinea,GIN,1996,8,5.3000002,6.5999999
Guinea,GIN,1997,7.9000001,5.3000002,6.5
Guinea,GIN,1998,7.8000002,5.1999998,6.4000001
Guinea,GIN,1999,7.8000002,5.1999998,6.4000001
Guinea,GIN,2000,7.6999998,5.0999999,6.3000002
Guinea,GIN,2001,7.5999999,5.0999999,6.3000002
Guinea,GIN,2002,7.5999999,5.0999999,6.3000002
Guinea,GIN,2003,7.5999999,5.0999999,6.3000002
Guinea,GIN,2004,7.5999999,5.0999999,6.3000002
Guinea,GIN,2005,7.5999999,5.0999999,6.3000002
Guinea,GIN,2006,7.5999999,5.0999999,6.3000002
Guinea,GIN,2007,7.5999999,5.0999999,6.3000002
Guinea,GIN,2008,7.5999999,5.0999999,6.3000002
Guinea,GIN,2009,7.6999998,5.0999999,6.3000002
Guinea,GIN,2010,7.6999998,5.0999999,6.3000002
Guinea,GIN,2011,7.5999999,5.0999999,6.3000002
Guinea,GIN,2012,7.5999999,5.0999999,6.3000002
Guinea-Bissau,GNB,1980,9.1000004,6.1999998,7.5999999
Guinea-Bissau,GNB,1981,9.1999998,6.1999998,7.5999999
Guinea-Bissau,GNB,1982,9.1999998,6.1999998,7.6999998
Guinea-Bissau,GNB,1983,9.3000002,6.3000002,7.6999998
Guinea-Bissau,GNB,1984,9.3999996,6.3000002,7.6999998
Guinea-Bissau,GNB,1985,9.3000002,6.1999998,7.6999998
Guinea-Bissau,GNB,1986,9.1999998,6.1999998,7.5999999
Guinea-Bissau,GNB,1987,9.1000004,6.0999999,7.5
Guinea-Bissau,GNB,1988,8.8999996,5.9000001,7.3000002
Guinea-Bissau,GNB,1989,8.6999998,5.8000002,7.1999998
Guinea-Bissau,GNB,1990,8.6000004,5.8000002,7.0999999
Guinea-Bissau,GNB,1991,8.3999996,5.8000002,7
Guinea-Bissau,GNB,1992,8.3999996,5.8000002,7
Guinea-Bissau,GNB,1993,8.3999996,5.6999998,7
Guinea-Bissau,GNB,1994,8.5,5.6999998,7
Guinea-Bissau,GNB,1995,8.5,5.6999998,7
Guinea-Bissau,GNB,1996,8.5,5.6999998,7
Guinea-Bissau,GNB,1997,8.3000002,5.5999999,6.8000002
Guinea-Bissau,GNB,1998,8.1000004,5.4000001,6.6999998
Guinea-Bissau,GNB,1999,8,5.4000001,6.5999999
Guinea-Bissau,GNB,2000,8,5.3000002,6.5
Guinea-Bissau,GNB,2001,7.9000001,5.3000002,6.5
Guinea-Bissau,GNB,2002,7.9000001,5.3000002,6.5
Guinea-Bissau,GNB,2003,7.9000001,5.1999998,6.5
Guinea-Bissau,GNB,2004,7.9000001,5.3000002,6.5
Guinea-Bissau,GNB,2005,7.9000001,5.3000002,6.5
Guinea-Bissau,GNB,2006,7.9000001,5.3000002,6.5
Guinea-Bissau,GNB,2007,8,5.4000001,6.5999999
Guinea-Bissau,GNB,2008,7.9000001,5.3000002,6.5999999
Guinea-Bissau,GNB,2009,7.9000001,5.3000002,6.5999999
Guinea-Bissau,GNB,2010,8,5.1999998,6.5999999
Guinea-Bissau,GNB,2011,8.1000004,5.1999998,6.5999999
Guinea-Bissau,GNB,2012,8.1000004,5.3000002,6.5999999
Guyana,GUY,1980,13.5,9.8000002,11.6
Guyana,GUY,1981,13.7,9.8000002,11.7
Guyana,GUY,1982,13.8,9.8999996,11.7
Guyana,GUY,1983,13.8,9.8999996,11.7
Guyana,GUY,1984,13.8,9.8999996,11.7
Guyana,GUY,1985,13.9,10,11.7
Guyana,GUY,1986,13.9,9.8999996,11.7
Guyana,GUY,1987,13.9,9.8999996,11.8
Guyana,GUY,1988,13.9,9.8999996,11.8
Guyana,GUY,1989,13.8,9.8999996,11.7
Guyana,GUY,1990,13.8,9.8000002,11.7
Guyana,GUY,1991,13.9,9.8999996,11.8
Guyana,GUY,1992,14.1,10.1,11.9
Guyana,GUY,1993,14.3,10.3,12.1
Guyana,GUY,1994,14.6,10.5,12.3
Guyana,GUY,1995,15,10.7,12.6
Guyana,GUY,1996,15.3,11,13
Guyana,GUY,1997,15.7,11.4,13.4
Guyana,GUY,1998,16.1,11.8,13.8
Guyana,GUY,1999,16.6,12.1,14.1
Guyana,GUY,2000,16.9,12.3,14.4
Guyana,GUY,2001,17.1,12.4,14.6
Guyana,GUY,2002,17.299999,12.4,14.6
Guyana,GUY,2003,17.200001,12.4,14.7
Guyana,GUY,2004,17.1,12.4,14.7
Guyana,GUY,2005,16.9,12.3,14.6
Guyana,GUY,2006,17,12.3,14.7
Guyana,GUY,2007,17.1,12.4,14.7
Guyana,GUY,2008,17.299999,12.5,14.8
Guyana,GUY,2009,17.5,12.6,14.9
Guyana,GUY,2010,17.6,12.8,15
Guyana,GUY,2011,17.700001,12.8,15.2
Guyana,GUY,2012,17.799999,13,15.3
Haiti,HTI,1980,11.6,8.5,10
Haiti,HTI,1981,11.6,8.5,10
Haiti,HTI,1982,11.6,8.5,10
Haiti,HTI,1983,11.6,8.3999996,10
Haiti,HTI,1984,11.5,8.3999996,9.8999996
Haiti,HTI,1985,11.6,8.3999996,9.8999996
Haiti,HTI,1986,11.5,8.3999996,9.8999996
Haiti,HTI,1987,11.5,8.3999996,9.8999996
Haiti,HTI,1988,11.4,8.3000002,9.8000002
Haiti,HTI,1989,11.4,8.3000002,9.8000002
Haiti,HTI,1990,11.3,8.3000002,9.8000002
Haiti,HTI,1991,11.2,8.3000002,9.6999998
Haiti,HTI,1992,11.1,8.3000002,9.6999998
Haiti,HTI,1993,11,8.3000002,9.6999998
Haiti,HTI,1994,10.9,8.3000002,9.6000004
Haiti,HTI,1995,10.9,8.3000002,9.6000004
Haiti,HTI,1996,10.8,8.3999996,9.5
Haiti,HTI,1997,10.5,8.3999996,9.3999996
Haiti,HTI,1998,10.3,8.3999996,9.3000002
Haiti,HTI,1999,10.1,8.3999996,9.1999998
Haiti,HTI,2000,9.8999996,8.3000002,9.1000004
Haiti,HTI,2001,9.8000002,8.1999998,9
Haiti,HTI,2002,9.6999998,7.9000001,8.8000002
Haiti,HTI,2003,9.6000004,7.6999998,8.6000004
Haiti,HTI,2004,9.5,7.5,8.5
Haiti,HTI,2005,9.3000002,7.3000002,8.3000002
Haiti,HTI,2006,9.1000004,7.0999999,8.1000004
Haiti,HTI,2007,8.8999996,7,7.9000001
Haiti,HTI,2008,8.6999998,6.8000002,7.6999998
Haiti,HTI,2009,8.3999996,6.6999998,7.5
Haiti,HTI,2010,8.1999998,6.5999999,7.3000002
Haiti,HTI,2011,8,6.5,7.1999998
Haiti,HTI,2012,7.9000001,6.4000001,7.0999999
Honduras,HND,1980,18.9,13.1,16
Honduras,HND,1981,18.6,12.9,15.7
Honduras,HND,1982,18.5,12.9,15.6
Honduras,HND,1983,18.5,12.9,15.5
Honduras,HND,1984,18.4,12.8,15.4
Honduras,HND,1985,18.4,12.9,15.4
Honduras,HND,1986,18.4,12.9,15.4
Honduras,HND,1987,18.4,12.8,15.4
Honduras,HND,1988,18.5,12.7,15.3
Honduras,HND,1989,18.299999,12.6,15.2
Honduras,HND,1990,18.200001,12.6,15.1
Honduras,HND,1991,17.9,12.4,14.9
Honduras,HND,1992,17.700001,12.3,14.7
Honduras,HND,1993,17.4,12.1,14.5
Honduras,HND,1994,17.1,11.9,14.3
Honduras,HND,1995,16.6,11.8,14
Honduras,HND,1996,16.200001,11.7,13.8
Honduras,HND,1997,15.7,11.5,13.6
Honduras,HND,1998,15.4,11.4,13.3
Honduras,HND,1999,14.9,11.5,13.2
Honduras,HND,2000,14.6,11.5,13
Honduras,HND,2001,14.3,11.4,12.8
Honduras,HND,2002,14,11.2,12.5
Honduras,HND,2003,13.7,10.8,12.2
Honduras,HND,2004,13.6,10.5,12
Honduras,HND,2005,13.5,10.2,11.8
Honduras,HND,2006,13.3,10,11.7
Honduras,HND,2007,13.2,9.8000002,11.5
Honduras,HND,2008,13.1,9.6999998,11.4
Honduras,HND,2009,13,9.8000002,11.4
Honduras,HND,2010,12.9,9.8999996,11.3
Honduras,HND,2011,12.8,9.8999996,11.3
Honduras,HND,2012,12.8,10,11.3
Hungary,HUN,1980,37.299999,29.799999,33.5
Hungary,HUN,1981,36.599998,29.200001,32.900002
Hungary,HUN,1982,36,28.6,32.299999
Hungary,HUN,1983,35.599998,28.200001,31.799999
Hungary,HUN,1984,35.099998,27.799999,31.299999
Hungary,HUN,1985,34.599998,27.4,30.9
Hungary,HUN,1986,34.099998,27,30.5
Hungary,HUN,1987,33.599998,26.6,30
Hungary,HUN,1988,33.299999,26.299999,29.6
Hungary,HUN,1989,32.700001,26,29.1
Hungary,HUN,1990,32.099998,25.799999,28.799999
Hungary,HUN,1991,32.200001,25.9,28.9
Hungary,HUN,1992,32.299999,26,29.1
Hungary,HUN,1993,32.200001,26.5,29.299999
Hungary,HUN,1994,32,26.6,29.299999
Hungary,HUN,1995,31.700001,27,29.299999
Hungary,HUN,1996,31.5,27.1,29.200001
Hungary,HUN,1997,32.099998,27.9,29.9
Hungary,HUN,1998,32.5,28.4,30.4
Hungary,HUN,1999,32.599998,28.799999,30.6
Hungary,HUN,2000,32.5,28.9,30.6
Hungary,HUN,2001,32.599998,29.200001,30.9
Hungary,HUN,2002,32.599998,29.5,31
Hungary,HUN,2003,32.599998,29.6,31.1
Hungary,HUN,2004,32.900002,29.700001,31.299999
Hungary,HUN,2005,33,29.700001,31.4
Hungary,HUN,2006,32.700001,29.200001,31
Hungary,HUN,2007,32.400002,28.6,30.5
Hungary,HUN,2008,31.700001,27.9,29.9
Hungary,HUN,2009,31.299999,27.4,29.4
Hungary,HUN,2010,30.299999,26.4,28.4
Hungary,HUN,2011,29.4,25.4,27.4
Hungary,HUN,2012,28.6,24.4,26.6
Iceland,ISL,1980,41,33,37
Iceland,ISL,1981,40.099998,32.400002,36.299999
Iceland,ISL,1982,39.299999,32.099998,35.700001
Iceland,ISL,1983,39,32.400002,35.700001
Iceland,ISL,1984,38.599998,32.5,35.5
Iceland,ISL,1985,38.099998,32.599998,35.299999
Iceland,ISL,1986,37.400002,32.700001,34.900002
Iceland,ISL,1987,36.200001,32.299999,34.200001
Iceland,ISL,1988,35.099998,31.9,33.5
Iceland,ISL,1989,34.200001,31.299999,32.799999
Iceland,ISL,1990,33.200001,30.6,32
Iceland,ISL,1991,32.299999,29.9,31.1
Iceland,ISL,1992,31.4,29.299999,30.4
Iceland,ISL,1993,30.700001,28.700001,29.6
Iceland,ISL,1994,29.9,28.1,29
Iceland,ISL,1995,29.4,27.700001,28.5
Iceland,ISL,1996,28.9,27.299999,28.1
Iceland,ISL,1997,28.200001,26.5,27.299999
Iceland,ISL,1998,27.200001,25.6,26.4
Iceland,ISL,1999,26.200001,24.700001,25.4
Iceland,ISL,2000,25.200001,23.799999,24.5
Iceland,ISL,2001,24.4,22.9,23.700001
Iceland,ISL,2002,23.6,22.200001,23
Iceland,ISL,2003,23,21.700001,22.299999
Iceland,ISL,2004,22.200001,20.9,21.6
Iceland,ISL,2005,21.4,20.1,20.700001
Iceland,ISL,2006,20.5,19.299999,19.9
Iceland,ISL,2007,19.5,18.299999,18.9
Iceland,ISL,2008,18.299999,17.1,17.700001
Iceland,ISL,2009,17,15.9,16.5
Iceland,ISL,2010,16.1,14.8,15.4
Iceland,ISL,2011,15.5,14,14.7
Iceland,ISL,2012,15.3,13.5,14.4
India,IND,1980,20,15.1,17.6
India,IND,1981,20.1,15.2,17.6
India,IND,1982,20.1,15.2,17.6
India,IND,1983,20.200001,15.3,17.6
India,IND,1984,20.1,15.2,17.6
India,IND,1985,20,15.3,17.6
India,IND,1986,19.9,15.4,17.6
India,IND,1987,19.799999,15.4,17.6
India,IND,1988,19.5,15.5,17.5
India,IND,1989,19.299999,15.6,17.5
India,IND,1990,19.1,15.6,17.4
India,IND,1991,18.9,15.7,17.299999
India,IND,1992,18.700001,15.8,17.200001
India,IND,1993,18.5,15.7,17.1
India,IND,1994,18.299999,15.6,16.9
India,IND,1995,18.1,15.6,16.799999
India,IND,1996,17.9,15.5,16.6
India,IND,1997,17.700001,15.4,16.5
India,IND,1998,17.5,15.2,16.299999
India,IND,1999,17.4,15,16.200001
India,IND,2000,17.299999,14.8,16.1
India,IND,2001,17.4,14.6,15.9
India,IND,2002,17.200001,14.5,15.8
India,IND,2003,17,14.3,15.6
India,IND,2004,16.700001,14.1,15.4
India,IND,2005,16.200001,13.8,15
India,IND,2006,15.8,13.6,14.6
India,IND,2007,15.1,13,13.9
India,IND,2008,14.4,12.3,13.3
India,IND,2009,13.9,11.8,12.8
India,IND,2010,13.8,11.5,12.6
India,IND,2011,13.9,11.4,12.6
India,IND,2012,14.2,11.3,12.6
Indonesia,IDN,1980,30.6,24.6,27.5
Indonesia,IDN,1981,30.9,24.700001,27.6
Indonesia,IDN,1982,30.799999,25,27.799999
